id_venda,id_produto,id_cliente,data,quantidade,preco
9275,5,2,2023-07-17,4,18.9
9276,6,14,2023-07-17,3,24.2
9277,7,30,2023-07-17,6,15.23
9278,8,29,2023-07-17,6,13.29
9279,9,13,2023-07-17,7,23.44
9280,10,15,2023-07-17,15,33.73
9281,1,24,2023-07-18,5,55.49
9282,2,11,2023-07-18,5,47.98
9283,3,27,2023-07-18,5,19.98
9284,4,5,2023-07-18,3,27.32
9285,5,26,2023-07-18,3,18.9
9286,6,28,2023-07-18,1,24.2
9287,7,6,2023-07-18,1,15.23
9288,8,6,2023-07-18,3,13.29
9289,9,4,2023-07-18,15,23.44
9290,10,14,2023-07-18,7,33.73
9291,1,30,2023-07-19,3,55.49
9292,2,21,2023-07-19,3,47.98
9293,3,18,2023-07-19,7,19.98
9294,4,14,2023-07-19,5,27.32
9295,5,8,2023-07-19,1,18.9
9296,6,3,2023-07-19,7,24.2
9297,7,7,2023-07-19,5,15.23
9298,8,14,2023-07-19,7,13.29
9299,9,18,2023-07-19,12,23.44
9300,10,25,2023-07-19,11,33.73
9301,1,26,2023-07-20,7,55.49
9302,2,12,2023-07-20,5,47.98
9303,3,15,2023-07-20,3,19.98
9304,4,27,2023-07-20,1,27.32
9305,5,29,2023-07-20,7,18.9
9306,6,16,2023-07-20,4,24.2
9307,7,21,2023-07-20,5,15.23
9308,8,15,2023-07-20,14,13.29
9309,9,15,2023-07-20,6,23.44
9310,10,18,2023-07-20,7,33.73
9311,1,6,2023-07-21,3,55.49
9312,2,2,2023-07-21,1,47.98
9313,3,6,2023-07-21,3,19.98
9314,4,9,2023-07-21,1,27.32
9315,5,1,2023-07-21,5,18.9
9316,6,12,2023-07-21,7,24.2
9317,7,12,2023-07-21,1,15.23
9318,8,21,2023-07-21,7,13.29
9319,9,5,2023-07-21,11,23.44
9320,10,2,2023-07-21,10,33.73
9321,1,14,2023-07-22,5,55.49
9322,2,22,2023-07-22,4,47.98
9323,3,7,2023-07-22,3,19.98
9324,4,1,2023-07-22,3,27.32
9325,5,7,2023-07-22,7,18.9
9326,6,4,2023-07-22,3,24.2
9327,7,11,2023-07-22,7,15.23
9328,8,1,2023-07-22,15,13.29
9329,9,6,2023-07-22,11,23.44
9330,10,9,2023-07-22,3,33.73
9331,1,8,2023-07-23,4,55.49
9332,2,25,2023-07-23,7,47.98
9333,3,9,2023-07-23,3,19.98
9334,4,10,2023-07-23,1,27.32
9335,5,19,2023-07-23,5,18.9
9336,6,22,2023-07-23,5,24.2
9337,7,25,2023-07-23,1,15.23
9338,8,14,2023-07-23,13,13.29
9339,9,10,2023-07-23,14,23.44
9340,10,19,2023-07-23,3,33.73
9341,1,17,2023-07-24,7,55.49
9342,2,28,2023-07-24,1,47.98
9343,3,6,2023-07-24,7,19.98
9344,4,18,2023-07-24,3,27.32
9345,5,26,2023-07-24,5,18.9
9346,6,27,2023-07-24,1,24.2
9347,7,10,2023-07-24,3,15.23
9348,8,26,2023-07-24,10,13.29
9349,9,7,2023-07-24,6,23.44
9350,10,22,2023-07-24,3,33.73
9351,1,6,2023-07-25,3,55.49
9352,2,1,2023-07-25,6,47.98
9353,3,9,2023-07-25,3,19.98
9354,4,17,2023-07-25,7,27.32
9355,5,6,2023-07-25,1,18.9
9356,6,28,2023-07-25,1,24.2
9357,7,12,2023-07-25,5,15.23
9358,8,16,2023-07-25,3,13.29
9359,9,13,2023-07-25,15,23.44
9360,10,27,2023-07-25,13,33.73
9361,1,27,2023-07-26,7,55.49
9362,2,28,2023-07-26,1,47.98
9363,3,19,2023-07-26,5,19.98
9364,4,28,2023-07-26,5,27.32
9365,5,3,2023-07-26,5,18.9
9366,6,29,2023-07-26,5,24.2
9367,7,2,2023-07-26,1,15.23
9368,8,17,2023-07-26,12,13.29
9369,9,7,2023-07-26,6,23.44
9370,10,26,2023-07-26,14,33.73
9371,1,11,2023-07-27,3,55.49
9372,2,13,2023-07-27,6,47.98
9373,3,2,2023-07-27,1,19.98
9374,4,4,2023-07-27,6,27.32
9375,5,26,2023-07-27,6,18.9
9376,6,5,2023-07-27,3,24.2
9377,7,18,2023-07-27,4,15.23
9378,8,10,2023-07-27,3,13.29
9379,9,20,2023-07-27,3,23.44
9380,10,7,2023-07-27,11,33.73
9381,1,27,2023-07-28,1,55.49
9382,2,29,2023-07-28,3,47.98
9383,3,2,2023-07-28,3,19.98
9384,4,28,2023-07-28,6,27.32
9385,5,4,2023-07-28,5,18.9
9386,6,4,2023-07-28,5,24.2
9387,7,3,2023-07-28,1,15.23
9388,8,24,2023-07-28,10,13.29
9389,9,12,2023-07-28,14,23.44
9390,10,11,2023-07-28,6,33.73
9391,1,29,2023-07-29,3,55.49
9392,2,7,2023-07-29,6,47.98
9393,3,11,2023-07-29,5,19.98
9394,4,12,2023-07-29,3,27.32
9395,5,29,2023-07-29,4,18.9
9396,6,16,2023-07-29,5,24.2
9397,7,19,2023-07-29,7,15.23
9398,8,8,2023-07-29,3,13.29
9399,9,27,2023-07-29,14,23.44
9400,10,9,2023-07-29,6,33.73
9401,1,11,2023-07-30,1,55.49
9402,2,20,2023-07-30,3,47.98
9403,3,16,2023-07-30,4,19.98
9404,4,22,2023-07-30,3,27.32
9405,5,10,2023-07-30,4,18.9
9406,6,3,2023-07-30,6,24.2
9407,7,8,2023-07-30,5,15.23
9408,8,5,2023-07-30,6,13.29
9409,9,17,2023-07-30,14,23.44
9410,10,7,2023-07-30,3,33.73
9411,1,2,2023-07-31,5,55.49
9412,2,16,2023-07-31,7,47.98
9413,3,12,2023-07-31,1,19.98
9414,4,17,2023-07-31,4,27.32
9415,5,13,2023-07-31,1,18.9
9416,6,11,2023-07-31,1,24.2
9417,7,23,2023-07-31,3,15.23
9418,8,2,2023-07-31,7,13.29
9419,9,28,2023-07-31,3,23.44
9420,10,20,2023-07-31,14,33.73
9421,1,21,2023-08-01,3,55.49
9422,2,2,2023-08-01,6,47.98
9423,3,25,2023-08-01,6,19.98
9424,4,16,2023-08-01,6,27.32
9425,5,13,2023-08-01,1,18.9
9426,6,28,2023-08-01,7,24.2
9427,7,22,2023-08-01,3,15.23
9428,8,7,2023-08-01,3,13.29
9429,9,18,2023-08-01,3,23.44
9430,10,24,2023-08-01,7,33.73
9431,1,13,2023-08-02,3,55.49
9432,2,12,2023-08-02,6,47.98
9433,3,22,2023-08-02,4,19.98
9434,4,19,2023-08-02,7,27.32
9435,5,18,2023-08-02,6,18.9
9436,6,25,2023-08-02,4,24.2
9437,7,30,2023-08-02,5,15.23
9438,8,28,2023-08-02,9,13.29
9439,9,1,2023-08-02,6,23.44
9440,10,5,2023-08-02,9,33.73
9441,1,13,2023-08-03,7,55.49
9442,2,11,2023-08-03,7,47.98
9443,3,22,2023-08-03,5,19.98
9444,4,26,2023-08-03,1,27.32
9445,5,3,2023-08-03,1,18.9
9446,6,6,2023-08-03,3,24.2
9447,7,17,2023-08-03,5,15.23
9448,8,23,2023-08-03,3,13.29
9449,9,9,2023-08-03,10,23.44
9450,10,20,2023-08-03,9,33.73
9451,1,30,2023-08-04,3,55.49
9452,2,26,2023-08-04,5,47.98
9453,3,3,2023-08-04,3,19.98
9454,4,1,2023-08-04,7,27.32
9455,5,7,2023-08-04,1,18.9
9456,6,4,2023-08-04,3,24.2
9457,7,30,2023-08-04,5,15.23
9458,8,30,2023-08-04,6,13.29
9459,9,17,2023-08-04,13,23.44
9460,10,7,2023-08-04,9,33.73
9461,1,18,2023-08-05,3,55.49
9462,2,19,2023-08-05,4,47.98
9463,3,22,2023-08-05,1,19.98
9464,4,24,2023-08-05,3,27.32
9465,5,6,2023-08-05,7,18.9
9466,6,21,2023-08-05,5,24.2
9467,7,29,2023-08-05,1,15.23
9468,8,24,2023-08-05,3,13.29
9469,9,14,2023-08-05,10,23.44
9470,10,14,2023-08-05,6,33.73
9471,1,22,2023-08-06,7,55.49
9472,2,21,2023-08-06,1,47.98
9473,3,10,2023-08-06,3,19.98
9474,4,24,2023-08-06,7,27.32
9475,5,1,2023-08-06,1,18.9
9476,6,16,2023-08-06,6,24.2
9477,7,20,2023-08-06,6,15.23
9478,8,30,2023-08-06,7,13.29
9479,9,7,2023-08-06,3,23.44
9480,10,11,2023-08-06,14,33.73
9481,1,19,2023-08-07,1,55.49
9482,2,12,2023-08-07,7,47.98
9483,3,11,2023-08-07,3,19.98
9484,4,1,2023-08-07,3,27.32
9485,5,18,2023-08-07,6,18.9
9486,6,9,2023-08-07,6,24.2
9487,7,20,2023-08-07,3,15.23
9488,8,13,2023-08-07,7,13.29
9489,9,17,2023-08-07,11,23.44
9490,10,19,2023-08-07,3,33.73
9491,1,17,2023-08-08,4,55.49
9492,2,25,2023-08-08,6,47.98
9493,3,26,2023-08-08,5,19.98
9494,4,4,2023-08-08,5,27.32
9495,5,13,2023-08-08,5,18.9
9496,6,29,2023-08-08,6,24.2
9497,7,25,2023-08-08,4,15.23
9498,8,10,2023-08-08,7,13.29
9499,9,27,2023-08-08,13,23.44
9500,10,22,2023-08-08,9,33.73
9501,1,21,2023-08-09,1,55.49
9502,2,4,2023-08-09,5,47.98
9503,3,10,2023-08-09,1,19.98
9504,4,16,2023-08-09,3,27.32
9505,5,20,2023-08-09,1,18.9
9506,6,16,2023-08-09,5,24.2
9507,7,26,2023-08-09,6,15.23
9508,8,30,2023-08-09,3,13.29
9509,9,16,2023-08-09,12,23.44
9510,10,22,2023-08-09,3,33.73
9511,1,5,2023-08-10,4,55.49
9512,2,19,2023-08-10,3,47.98
9513,3,7,2023-08-10,3,19.98
9514,4,28,2023-08-10,5,27.32
9515,5,2,2023-08-10,6,18.9
9516,6,2,2023-08-10,1,24.2
9517,7,16,2023-08-10,1,15.23
9518,8,3,2023-08-10,15,13.29
9519,9,5,2023-08-10,7,23.44
9520,10,27,2023-08-10,10,33.73
9521,1,9,2023-08-11,3,55.49
9522,2,23,2023-08-11,4,47.98
9523,3,2,2023-08-11,3,19.98
9524,4,6,2023-08-11,6,27.32
9525,5,16,2023-08-11,3,18.9
9526,6,19,2023-08-11,1,24.2
9527,7,12,2023-08-11,5,15.23
9528,8,14,2023-08-11,9,13.29
9529,9,4,2023-08-11,3,23.44
9530,10,10,2023-08-11,10,33.73
9531,1,5,2023-08-12,1,55.49
9532,2,5,2023-08-12,7,47.98
9533,3,12,2023-08-12,1,19.98
9534,4,2,2023-08-12,7,27.32
9535,5,7,2023-08-12,3,18.9
9536,6,27,2023-08-12,7,24.2
9537,7,19,2023-08-12,5,15.23
9538,8,23,2023-08-12,3,13.29
9539,9,25,2023-08-12,14,23.44
9540,10,19,2023-08-12,15,33.73
9541,1,7,2023-08-13,5,55.49
9542,2,16,2023-08-13,6,47.98
9543,3,6,2023-08-13,1,19.98
9544,4,15,2023-08-13,4,27.32
9545,5,2,2023-08-13,1,18.9
9546,6,17,2023-08-13,5,24.2
9547,7,25,2023-08-13,4,15.23
9548,8,14,2023-08-13,15,13.29
9549,9,5,2023-08-13,3,23.44
9550,10,12,2023-08-13,6,33.73
9551,1,16,2023-08-14,6,55.49
9552,2,26,2023-08-14,6,47.98
9553,3,25,2023-08-14,6,19.98
9554,4,18,2023-08-14,3,27.32
9555,5,15,2023-08-14,3,18.9
9556,6,5,2023-08-14,7,24.2
9557,7,13,2023-08-14,3,15.23
9558,8,8,2023-08-14,3,13.29
9559,9,22,2023-08-14,12,23.44
9560,10,7,2023-08-14,13,33.73
9561,1,17,2023-08-15,3,55.49
9562,2,23,2023-08-15,1,47.98
9563,3,22,2023-08-15,5,19.98
9564,4,28,2023-08-15,5,27.32
9565,5,21,2023-08-15,3,18.9
9566,6,2,2023-08-15,6,24.2
9567,7,29,2023-08-15,3,15.23
9568,8,5,2023-08-15,9,13.29
9569,9,28,2023-08-15,6,23.44
9570,10,19,2023-08-15,13,33.73
9571,1,24,2023-08-16,5,55.49
9572,2,17,2023-08-16,3,47.98
9573,3,16,2023-08-16,7,19.98
9574,4,9,2023-08-16,5,27.32
9575,5,26,2023-08-16,6,18.9
9576,6,8,2023-08-16,3,24.2
9577,7,29,2023-08-16,4,15.23
9578,8,22,2023-08-16,7,13.29
9579,9,13,2023-08-16,3,23.44
9580,10,19,2023-08-16,10,33.73
9581,1,23,2023-08-17,1,55.49
9582,2,26,2023-08-17,3,47.98
9583,3,21,2023-08-17,1,19.98
9584,4,12,2023-08-17,1,27.32
9585,5,14,2023-08-17,1,18.9
9586,6,20,2023-08-17,1,24.2
9587,7,25,2023-08-17,5,15.23
9588,8,11,2023-08-17,9,13.29
9589,9,10,2023-08-17,3,23.44
9590,10,28,2023-08-17,3,33.73
9591,1,27,2023-08-18,5,55.49
9592,2,24,2023-08-18,5,47.98
9593,3,3,2023-08-18,1,19.98
9594,4,2,2023-08-18,7,27.32
9595,5,9,2023-08-18,5,18.9
9596,6,12,2023-08-18,1,24.2
9597,7,30,2023-08-18,5,15.23
9598,8,27,2023-08-18,7,13.29
9599,9,30,2023-08-18,15,23.44
9600,10,1,2023-08-18,3,33.73
9601,1,15,2023-08-19,6,55.49
9602,2,3,2023-08-19,7,47.98
9603,3,20,2023-08-19,1,19.98
9604,4,20,2023-08-19,7,27.32
9605,5,30,2023-08-19,3,18.9
9606,6,12,2023-08-19,3,24.2
9607,7,18,2023-08-19,7,15.23
9608,8,29,2023-08-19,7,13.29
9609,9,25,2023-08-19,12,23.44
9610,10,27,2023-08-19,14,33.73
9611,1,25,2023-08-20,6,55.49
9612,2,20,2023-08-20,3,47.98
9613,3,27,2023-08-20,6,19.98
9614,4,19,2023-08-20,6,27.32
9615,5,20,2023-08-20,6,18.9
9616,6,11,2023-08-20,1,24.2
9617,7,11,2023-08-20,6,15.23
9618,8,22,2023-08-20,3,13.29
9619,9,13,2023-08-20,13,23.44
9620,10,21,2023-08-20,15,33.73
9621,1,25,2023-08-21,1,55.49
9622,2,1,2023-08-21,1,47.98
9623,3,21,2023-08-21,3,19.98
9624,4,30,2023-08-21,1,27.32
9625,5,9,2023-08-21,6,18.9
9626,6,19,2023-08-21,5,24.2
9627,7,15,2023-08-21,3,15.23
9628,8,18,2023-08-21,6,13.29
9629,9,12,2023-08-21,9,23.44
9630,10,8,2023-08-21,9,33.73
9631,1,22,2023-08-22,3,55.49
9632,2,17,2023-08-22,4,47.98
9633,3,21,2023-08-22,3,19.98
9634,4,8,2023-08-22,3,27.32
9635,5,27,2023-08-22,4,18.9
9636,6,23,2023-08-22,3,24.2
9637,7,17,2023-08-22,3,15.23
9638,8,16,2023-08-22,15,13.29
9639,9,3,2023-08-22,9,23.44
9640,10,6,2023-08-22,15,33.73
9641,1,18,2023-08-23,4,55.49
9642,2,6,2023-08-23,5,47.98
9643,3,24,2023-08-23,6,19.98
9644,4,6,2023-08-23,5,27.32
9645,5,8,2023-08-23,5,18.9
9646,6,27,2023-08-23,3,24.2
9647,7,12,2023-08-23,6,15.23
9648,8,21,2023-08-23,3,13.29
9649,9,3,2023-08-23,3,23.44
9650,10,15,2023-08-23,6,33.73
9651,1,7,2023-08-24,7,55.49
9652,2,14,2023-08-24,3,47.98
9653,3,11,2023-08-24,5,19.98
9654,4,11,2023-08-24,5,27.32
9655,5,19,2023-08-24,3,18.9
9656,6,1,2023-08-24,7,24.2
9657,7,22,2023-08-24,4,15.23
9658,8,7,2023-08-24,3,13.29
9659,9,28,2023-08-24,6,23.44
9660,10,23,2023-08-24,13,33.73
9661,1,24,2023-08-25,6,55.49
9662,2,5,2023-08-25,3,47.98
9663,3,5,2023-08-25,3,19.98
9664,4,13,2023-08-25,3,27.32
9665,5,8,2023-08-25,7,18.9
9666,6,16,2023-08-25,4,24.2
9667,7,8,2023-08-25,1,15.23
9668,8,23,2023-08-25,3,13.29
9669,9,23,2023-08-25,10,23.44
9670,10,11,2023-08-25,6,33.73
9671,1,14,2023-08-26,1,55.49
9672,2,3,2023-08-26,1,47.98
9673,3,25,2023-08-26,1,19.98
9674,4,7,2023-08-26,5,27.32
9675,5,19,2023-08-26,7,18.9
9676,6,20,2023-08-26,5,24.2
9677,7,2,2023-08-26,5,15.23
9678,8,4,2023-08-26,13,13.29
9679,9,7,2023-08-26,10,23.44
9680,10,2,2023-08-26,12,33.73
9681,1,28,2023-08-27,1,55.49
9682,2,12,2023-08-27,3,47.98
9683,3,5,2023-08-27,1,19.98
9684,4,5,2023-08-27,7,27.32
9685,5,7,2023-08-27,1,18.9
9686,6,17,2023-08-27,6,24.2
9687,7,26,2023-08-27,1,15.23
9688,8,11,2023-08-27,14,13.29
9689,9,6,2023-08-27,10,23.44
9690,10,21,2023-08-27,10,33.73
9691,1,15,2023-08-28,3,55.49
9692,2,30,2023-08-28,1,47.98
9693,3,17,2023-08-28,1,19.98
9694,4,24,2023-08-28,3,27.32
9695,5,8,2023-08-28,5,18.9
9696,6,16,2023-08-28,7,24.2
9697,7,26,2023-08-28,5,15.23
9698,8,15,2023-08-28,3,13.29
9699,9,14,2023-08-28,3,23.44
9700,10,16,2023-08-28,3,33.73
9701,1,23,2023-08-29,7,55.49
9702,2,27,2023-08-29,5,47.98
9703,3,12,2023-08-29,3,19.98
9704,4,4,2023-08-29,6,27.32
9705,5,5,2023-08-29,4,18.9
9706,6,3,2023-08-29,7,24.2
9707,7,15,2023-08-29,3,15.23
9708,8,27,2023-08-29,11,13.29
9709,9,17,2023-08-29,9,23.44
9710,10,14,2023-08-29,13,33.73
9711,1,11,2023-08-30,5,55.49
9712,2,17,2023-08-30,7,47.98
9713,3,18,2023-08-30,7,19.98
9714,4,14,2023-08-30,5,27.32
9715,5,21,2023-08-30,7,18.9
9716,6,18,2023-08-30,6,24.2
9717,7,19,2023-08-30,6,15.23
9718,8,1,2023-08-30,7,13.29
9719,9,28,2023-08-30,3,23.44
9720,10,21,2023-08-30,6,33.73
9721,1,28,2023-08-31,5,55.49
9722,2,23,2023-08-31,5,47.98
9723,3,17,2023-08-31,3,19.98
9724,4,30,2023-08-31,5,27.32
9725,5,8,2023-08-31,3,18.9
9726,6,2,2023-08-31,7,24.2
9727,7,9,2023-08-31,3,15.23
9728,8,17,2023-08-31,3,13.29
9729,9,4,2023-08-31,15,23.44
9730,10,23,2023-08-31,9,33.73
9731,1,24,2023-09-01,3,55.49
9732,2,29,2023-09-01,2,47.98
9733,3,22,2023-09-01,1,19.98
9734,4,15,2023-09-01,2,27.32
9735,5,17,2023-09-01,1,18.9
9736,6,29,2023-09-01,1,24.2
9737,7,26,2023-09-01,2,15.23
9738,8,13,2023-09-01,6,13.29
9739,9,25,2023-09-01,1,23.44
9740,10,21,2023-09-01,3,33.73
9741,1,12,2023-09-02,2,55.49
9742,2,18,2023-09-02,1,47.98
9743,3,27,2023-09-02,1,19.98
9744,4,1,2023-09-02,2,27.32
9745,5,20,2023-09-02,1,18.9
9746,6,6,2023-09-02,2,24.2
9747,7,12,2023-09-02,1,15.23
9748,8,22,2023-09-02,4,13.29
9749,9,30,2023-09-02,6,23.44
9750,10,27,2023-09-02,2,33.73
9751,1,13,2023-09-03,2,55.49
9752,2,13,2023-09-03,2,47.98
9753,3,8,2023-09-03,2,19.98
9754,4,27,2023-09-03,2,27.32
9755,5,18,2023-09-03,3,18.9
9756,6,4,2023-09-03,1,24.2
9757,7,28,2023-09-03,2,15.23
9758,8,21,2023-09-03,1,13.29
9759,9,1,2023-09-03,1,23.44
9760,10,18,2023-09-03,1,33.73
9761,1,6,2023-09-04,1,55.49
9762,2,21,2023-09-04,1,47.98
9763,3,28,2023-09-04,1,19.98
9764,4,2,2023-09-04,2,27.32
9765,5,30,2023-09-04,2,18.9
9766,6,7,2023-09-04,3,24.2
9767,7,18,2023-09-04,3,15.23
9768,8,5,2023-09-04,1,13.29
9769,9,15,2023-09-04,6,23.44
9770,10,20,2023-09-04,3,33.73
9771,1,25,2023-09-05,2,55.49
9772,2,15,2023-09-05,1,47.98
9773,3,9,2023-09-05,2,19.98
9774,4,19,2023-09-05,1,27.32
9775,5,19,2023-09-05,1,18.9
9776,6,16,2023-09-05,1,24.2
9777,7,6,2023-09-05,1,15.23
9778,8,9,2023-09-05,1,13.29
9779,9,10,2023-09-05,4,23.44
9780,10,14,2023-09-05,5,33.73
9781,1,16,2023-09-06,3,55.49
9782,2,8,2023-09-06,1,47.98
9783,3,5,2023-09-06,2,19.98
9784,4,12,2023-09-06,1,27.32
9785,5,13,2023-09-06,2,18.9
9786,6,23,2023-09-06,1,24.2
9787,7,25,2023-09-06,1,15.23
9788,8,21,2023-09-06,6,13.29
9789,9,18,2023-09-06,1,23.44
9790,10,28,2023-09-06,6,33.73
9791,1,15,2023-09-07,1,55.49
9792,2,23,2023-09-07,2,47.98
9793,3,16,2023-09-07,1,19.98
9794,4,9,2023-09-07,1,27.32
9795,5,10,2023-09-07,3,18.9
9796,6,12,2023-09-07,2,24.2
9797,7,29,2023-09-07,2,15.23
9798,8,7,2023-09-07,1,13.29
9799,9,5,2023-09-07,4,23.44
9800,10,1,2023-09-07,2,33.73
9801,1,10,2023-09-08,1,55.49
9802,2,16,2023-09-08,2,47.98
9803,3,25,2023-09-08,3,19.98
9804,4,17,2023-09-08,1,27.32
9805,5,22,2023-09-08,2,18.9
9806,6,5,2023-09-08,1,24.2
9807,7,29,2023-09-08,1,15.23
9808,8,3,2023-09-08,5,13.29
9809,9,29,2023-09-08,1,23.44
9810,10,2,2023-09-08,6,33.73
9811,1,30,2023-09-09,2,55.49
9812,2,16,2023-09-09,1,47.98
9813,3,1,2023-09-09,1,19.98
9814,4,27,2023-09-09,1,27.32
9815,5,21,2023-09-09,2,18.9
9816,6,17,2023-09-09,2,24.2
9817,7,6,2023-09-09,1,15.23
9818,8,11,2023-09-09,6,13.29
9819,9,7,2023-09-09,5,23.44
9820,10,21,2023-09-09,2,33.73
9821,1,22,2023-09-10,1,55.49
9822,2,13,2023-09-10,1,47.98
9823,3,12,2023-09-10,2,19.98
9824,4,18,2023-09-10,2,27.32
9825,5,25,2023-09-10,3,18.9
9826,6,22,2023-09-10,2,24.2
9827,7,13,2023-09-10,2,15.23
9828,8,20,2023-09-10,4,13.29
9829,9,17,2023-09-10,6,23.44
9830,10,24,2023-09-10,6,33.73
9831,1,2,2023-09-11,2,55.49
9832,2,15,2023-09-11,1,47.98
9833,3,1,2023-09-11,3,19.98
9834,4,13,2023-09-11,1,27.32
9835,5,2,2023-09-11,1,18.9
9836,6,15,2023-09-11,2,24.2
9837,7,24,2023-09-11,1,15.23
9838,8,29,2023-09-11,1,13.29
9839,9,19,2023-09-11,4,23.44
9840,10,23,2023-09-11,2,33.73
9841,1,19,2023-09-12,1,55.49
9842,2,16,2023-09-12,2,47.98
9843,3,6,2023-09-12,1,19.98
9844,4,27,2023-09-12,1,27.32
9845,5,23,2023-09-12,1,18.9
9846,6,29,2023-09-12,2,24.2
9847,7,23,2023-09-12,2,15.23
9848,8,27,2023-09-12,4,13.29
9849,9,11,2023-09-12,5,23.44
9850,10,21,2023-09-12,3,33.73
9851,1,18,2023-09-13,2,55.49
9852,2,11,2023-09-13,2,47.98
9853,3,8,2023-09-13,1,19.98
9854,4,28,2023-09-13,1,27.32
9855,5,13,2023-09-13,1,18.9
9856,6,24,2023-09-13,1,24.2
9857,7,25,2023-09-13,1,15.23
9858,8,30,2023-09-13,5,13.29
9859,9,15,2023-09-13,4,23.44
9860,10,28,2023-09-13,5,33.73
9861,1,11,2023-09-14,1,55.49
9862,2,7,2023-09-14,3,47.98
9863,3,12,2023-09-14,1,19.98
9864,4,4,2023-09-14,1,27.32
9865,5,7,2023-09-14,2,18.9
9866,6,12,2023-09-14,1,24.2
9867,7,26,2023-09-14,1,15.23
9868,8,9,2023-09-14,3,13.29
9869,9,20,2023-09-14,1,23.44
9870,10,11,2023-09-14,1,33.73
9871,1,2,2023-09-15,1,55.49
9872,2,9,2023-09-15,2,47.98
9873,3,14,2023-09-15,1,19.98
9874,4,28,2023-09-15,2,27.32
9875,5,2,2023-09-15,1,18.9
9876,6,29,2023-09-15,2,24.2
9877,7,7,2023-09-15,3,15.23
9878,8,18,2023-09-15,5,13.29
9879,9,12,2023-09-15,5,23.44
9880,10,24,2023-09-15,3,33.73
9881,1,18,2023-09-16,1,55.49
9882,2,28,2023-09-16,1,47.98
9883,3,21,2023-09-16,1,19.98
9884,4,5,2023-09-16,1,27.32
9885,5,20,2023-09-16,1,18.9
9886,6,5,2023-09-16,1,24.2
9887,7,27,2023-09-16,1,15.23
9888,8,17,2023-09-16,1,13.29
9889,9,8,2023-09-16,4,23.44
9890,10,1,2023-09-16,3,33.73
9891,1,22,2023-09-17,2,55.49
9892,2,13,2023-09-17,1,47.98
9893,3,7,2023-09-17,2,19.98
9894,4,20,2023-09-17,3,27.32
9895,5,25,2023-09-17,1,18.9
9896,6,11,2023-09-17,1,24.2
9897,7,19,2023-09-17,2,15.23
9898,8,25,2023-09-17,1,13.29
9899,9,6,2023-09-17,3,23.44
9900,10,9,2023-09-17,2,33.73
9901,1,22,2023-09-18,1,55.49
9902,2,22,2023-09-18,2,47.98
9903,3,25,2023-09-18,1,19.98
9904,4,14,2023-09-18,2,27.32
9905,5,14,2023-09-18,1,18.9
9906,6,18,2023-09-18,1,24.2
9907,7,3,2023-09-18,2,15.23
9908,8,11,2023-09-18,1,13.29
9909,9,8,2023-09-18,5,23.44
9910,10,24,2023-09-18,1,33.73
9911,1,28,2023-09-19,2,55.49
9912,2,24,2023-09-19,1,47.98
9913,3,23,2023-09-19,1,19.98
9914,4,12,2023-09-19,1,27.32
9915,5,2,2023-09-19,1,18.9
9916,6,9,2023-09-19,2,24.2
9917,7,16,2023-09-19,2,15.23
9918,8,4,2023-09-19,4,13.29
9919,9,5,2023-09-19,1,23.44
9920,10,5,2023-09-19,2,33.73
9921,1,25,2023-09-20,2,55.49
9922,2,2,2023-09-20,2,47.98
9923,3,20,2023-09-20,3,19.98
9924,4,11,2023-09-20,1,27.32
9925,5,22,2023-09-20,2,18.9
9926,6,2,2023-09-20,3,24.2
9927,7,9,2023-09-20,2,15.23
9928,8,13,2023-09-20,3,13.29
9929,9,12,2023-09-20,3,23.44
9930,10,25,2023-09-20,5,33.73
9931,1,3,2023-09-21,3,55.49
9932,2,20,2023-09-21,3,47.98
9933,3,20,2023-09-21,1,19.98
9934,4,17,2023-09-21,2,27.32
9935,5,8,2023-09-21,1,18.9
9936,6,4,2023-09-21,1,24.2
9937,7,12,2023-09-21,1,15.23
9938,8,5,2023-09-21,1,13.29
9939,9,15,2023-09-21,3,23.44
9940,10,2,2023-09-21,3,33.73
9941,1,16,2023-09-22,2,55.49
9942,2,17,2023-09-22,2,47.98
9943,3,23,2023-09-22,1,19.98
9944,4,19,2023-09-22,2,27.32
9945,5,10,2023-09-22,2,18.9
9946,6,12,2023-09-22,2,24.2
9947,7,19,2023-09-22,2,15.23
9948,8,2,2023-09-22,3,13.29
9949,9,16,2023-09-22,4,23.44
9950,10,11,2023-09-22,1,33.73
9951,1,23,2023-09-23,3,55.49
9952,2,14,2023-09-23,2,47.98
9953,3,23,2023-09-23,1,19.98
9954,4,17,2023-09-23,1,27.32
9955,5,28,2023-09-23,1,18.9
9956,6,30,2023-09-23,1,24.2
9957,7,13,2023-09-23,1,15.23
9958,8,13,2023-09-23,2,13.29
9959,9,17,2023-09-23,3,23.44
9960,10,19,2023-09-23,5,33.73
9961,1,28,2023-09-24,3,55.49
9962,2,1,2023-09-24,1,47.98
9963,3,20,2023-09-24,1,19.98
9964,4,24,2023-09-24,3,27.32
9965,5,4,2023-09-24,1,18.9
9966,6,8,2023-09-24,1,24.2
9967,7,2,2023-09-24,2,15.23
9968,8,11,2023-09-24,1,13.29
9969,9,30,2023-09-24,4,23.44
9970,10,2,2023-09-24,3,33.73
9971,1,15,2023-09-25,1,55.49
9972,2,25,2023-09-25,2,47.98
